mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.30989243984222414,0.01980639660919454,0.010212326049804687,0.0011848433702424902,0.8,0.05,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.49000000000000005,0.32627527573439513,18
0.3052095651626587,0.018935976145684184,0.009698605537414551,0.000659423607923895,0.8,0.05,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.14537386894226073,0.01152681234849111,0.011158442497253418,0.0013254651949291389,0.8,0.05,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.6666666666666666,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.5366666666666666,0.2588221182373889,6
0.14285917282104493,0.012967100312638567,0.00949249267578125,0.0009539325674388961,0.8,0.05,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,0.0,0.43999999999999995,0.27920522121829233,55
0.34958410263061523,0.01530691923362348,0.010192251205444336,0.0008398925579525127,0.8,0.05,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.49000000000000005,0.32627527573439513,18
0.35316355228424073,0.01118151395162698,0.010087323188781739,0.0006308586243254456,0.8,0.05,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,1.0,0.0,0.44666666666666666,0.32359096265364257,49
0.13804593086242675,0.006413006193223945,0.00967562198638916,0.000577686999485403,0.8,0.05,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.5,0.52,0.2552558629210219,11
0.15288803577423096,0.011254484475982748,0.009777331352233886,0.0005215335485793455,0.8,0.05,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.8,1.0,0.6666666666666666,0.0,0.4600000000000001,0.29992591677871977,43
0.3463644504547119,0.05820254844557514,0.008519148826599121,0.006196329657809842,0.8,0.05,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.4,0.5,0.5,0.3333333333333333,0.8,1.0,1.0,0.0,0.5033333333333333,0.3358074845304474,13
0.36373898983001707,0.01776870916303708,0.009969711303710938,0.0006462483865281959,0.8,0.05,6,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.0,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.0,0.4133333333333334,0.2789663460387691,70
0.12115299701690674,0.00190276918288924,0.009739160537719727,0.0006997452642037987,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.0,0.44666666666666666,0.28720878971384023,49
0.12455499172210693,0.016009872311857503,0.009752345085144044,0.0011401236583119584,0.8,0.1,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.0,0.4,0.4,0.5,0.3333333333333333,0.5,1.0,1.0,0.0,0.46333333333333326,0.3216105305075276,36
0.3058906078338623,0.031061327019808627,0.010963082313537598,0.002466213095212901,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.0,0.5,0.5,0.5,0.3333333333333333,0.4,1.0,0.6666666666666666,0.0,0.44000000000000006,0.27920522121829233,54
