mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.41911897659301756,0.030723808407797332,0.014302444458007813,0.003504004863740197,0.8,0.05,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5466666666666666,0.27856776554368234,43
0.34924485683441164,0.017024240867512606,0.01007068157196045,0.004930026238178237,0.8,0.05,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.14628276824951172,0.00976170912524714,0.012389826774597167,0.00342868854243852,0.8,0.05,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.8,0.5599999999999999,0.2870540018881465,32
0.1562777042388916,0.01874485920549248,0.009896969795227051,0.006886635008913764,0.8,0.05,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.59,0.2947880594596735,23
0.4132880449295044,0.026493732015590424,0.013432645797729492,0.0028825741733770464,0.8,0.05,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,1.0,0.5,0.4,0.6666666666666666,0.4533333333333333,0.2852679052711289,68
0.4432486057281494,0.10126733240238098,0.012630534172058106,0.003524121133850984,0.8,0.05,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5466666666666666,0.27856776554368234,43
0.1767214298248291,0.010978044806412747,0.01236424446105957,0.005373266896824144,0.8,0.05,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.8,0.5599999999999999,0.2870540018881465,32
0.18908121585845947,0.022577934615910827,0.011188817024230958,0.005689753434167517,0.8,0.05,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.59,0.2947880594596735,23
0.40378923416137696,0.033220675125968865,0.011543798446655273,0.005173703649366063,0.8,0.05,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.5,1.0,0.5,0.4,0.6666666666666666,0.46333333333333326,0.28497563248655333,67
0.42308075428009034,0.017294860846878625,0.010844063758850098,0.004157238568919697,0.8,0.05,6,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5566666666666668,0.2748939189335891,37
0.13362565040588378,0.012015647627142788,0.010277771949768066,0.004917455682451424,0.8,0.1,3,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.4633333333333334,0.28497563248655333,64
0.13041329383850098,0.005697484548586066,0.008812141418457032,0.004859338440652937,0.8,0.1,3,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5633333333333334,0.28025781781146525,30
0.3246884346008301,0.018210957470081016,0.014875292778015137,0.004921301950933561,0.8,0.1,3,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.3333333333333333,0.0,0.6666666666666666,0.0,0.5,0.8,0.5,0.5,0.6666666666666666,0.44666666666666666,0.2539466260632121,70
0.3450687646865845,0.042045360336949535,0.015096163749694825,0.007616676366044356,0.8,0.1,3,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.5,0.8,0.5,0.5,0.6666666666666666,0.5033333333333333,0.2013565108071861,61
0.1460047721862793,0.012094530036984808,0.01309199333190918,0.0037458509159622546,0.8,0.1,4,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.5,1.0,0.4,0.4,0.6666666666666666,0.5366666666666667,0.2818391976523729,50
0.1556788682937622,0.010128199403938104,0.01145637035369873,0.0024720805388767975,0.8,0.1,4,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5566666666666668,0.2748939189335891,37
0.395300555229187,0.04600238425211257,0.013421273231506348,0.0069203184270939305,0.8,0.1,4,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,0.6666666666666666,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5233333333333333,0.2366666666666667,53
0.3732994556427002,0.03331030633489459,0.013099956512451171,0.0032269913758279072,0.8,0.1,4,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.55,0.2793842435706702,40
0.14739615917205812,0.016236190672976512,0.015561699867248535,0.0077320160678628815,0.8,0.1,6,100,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.6666666666666666,1.0,0.5,0.4,0.6666666666666666,0.5633333333333334,0.28025781781146525,30
0.14590866565704347,0.018090788208314997,0.011953401565551757,0.003479402337217484,0.8,0.1,6,100,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.8,0.6666666666666666,0.5433333333333333,0.254318260802833,48
0.4073083162307739,0.05371535163410518,0.011141490936279298,0.006062150652789778,0.8,0.1,6,300,0.8,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,0.6666666666666666,0.0,0.5,1.0,0.5,0.4,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.3889620304107666,0.02472524358622005,0.010712552070617675,0.004618273569208733,0.8,0.1,6,300,0.9,"{'colsample_bytree': 0.8, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.3333333333333333,0.0,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5,0.32489314482696546,62
0.1387864112854004,0.011694765657881195,0.01291794776916504,0.004548682057338816,0.9,0.01,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5714285714285714,0.5,1.0,0.0,0.4,1.0,0.5,0.6666666666666666,0.8,0.5938095238095238,0.2819357286724065,18
0.13498408794403077,0.02530739974860227,0.012192463874816895,0.0025338070830267984,0.9,0.01,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.5714285714285714,0.5,1.0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.8,0.6204761904761904,0.2748658712272822,7
0.3440051317214966,0.030954964573696998,0.010679364204406738,0.002712822288268459,0.9,0.01,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.5714285714285714,0.5,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.6071428571428571,0.28815032924655487,12
0.36855080127716067,0.025655321463591868,0.01361830234527588,0.0029857053188610443,0.9,0.01,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.5714285714285714,0.5,1.0,0.0,0.4,1.0,0.5,0.6666666666666666,0.8,0.5938095238095238,0.2819357286724065,18
0.15470709800720214,0.008935957357065375,0.012308359146118164,0.0029068694233731515,0.9,0.01,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5714285714285714,0.5,1.0,0.0,0.4,1.0,0.5,0.6666666666666666,0.8,0.5938095238095238,0.2819357286724065,18
0.1691084623336792,0.018100871729991856,0.011034750938415527,0.005080932846630669,0.9,0.01,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.5714285714285714,0.6666666666666666,1.0,0.0,0.8571428571428571,1.0,0.5,0.6666666666666666,0.8,0.6561904761904762,0.2800453478017388,2
0.4585538864135742,0.03369816939219261,0.009908938407897949,0.0037723511208048906,0.9,0.01,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.59,0.2947880594596735,23
0.3918306827545166,0.041904374191136705,0.012116265296936036,0.002585419879552352,0.9,0.01,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.6666666666666666,0.5,1.0,0.0,0.4,1.0,0.5,0.6666666666666666,0.8,0.6033333333333333,0.28262656948308623,16
0.15320839881896972,0.011365727184729557,0.01192173957824707,0.004874354756965859,0.9,0.01,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.6666666666666666,0.5,1.0,0.0,0.5,1.0,0.5,0.6666666666666666,0.8,0.6133333333333333,0.2769677077045465,11
0.17746341228485107,0.03308125899915254,0.011891722679138184,0.0033780291198488633,0.9,0.01,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.6666666666666666,0.6666666666666666,1.0,0.0,0.8571428571428571,1.0,0.5,0.6666666666666666,0.8,0.6657142857142857,0.2786166019539283,1
0.5356557369232178,0.04703899056077664,0.015386581420898438,0.0017556005812162704,0.9,0.01,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.4,0.6666666666666666,0.8,0.5666666666666667,0.29211869733608864,29
0.5564762830734253,0.21467112045716522,0.013900113105773926,0.005331034553763169,0.9,0.01,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.01, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.8,0.63,0.27465129406819355,5
0.26197679042816163,0.026899601385012642,0.020677590370178224,0.008979274648028104,0.9,0.05,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.8,0.5599999999999999,0.2870540018881465,32
0.2170351266860962,0.039114780809167735,0.014425849914550782,0.0054329860323204734,0.9,0.05,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.8,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.6199999999999999,0.29933259094191533,9
0.4946462154388428,0.16597342803880547,0.01684887409210205,0.008767177524778652,0.9,0.05,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,0.8,0.4,0.5,0.6666666666666666,0.4333333333333334,0.251219249085557,72
0.3222078323364258,0.03506689351764008,0.008431243896484374,0.0021685745917022926,0.9,0.05,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.14244580268859863,0.013878557607510467,0.010868549346923828,0.008211036695652416,0.9,0.05,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.8,0.5599999999999999,0.2870540018881465,32
0.14254586696624755,0.007448599787846443,0.009188961982727051,0.003720316783541207,0.9,0.05,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.8,0.8,0.5566666666666666,0.2637549367626446,39
0.3906660318374634,0.035855755301742356,0.010994982719421387,0.0029822372807122555,0.9,0.05,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.4633333333333334,0.28497563248655333,64
0.43103482723236086,0.08367190352032627,0.012424778938293458,0.004763324488887907,0.9,0.05,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.17552247047424316,0.010698064099314137,0.008396506309509277,0.006143458112310866,0.9,0.05,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.8,0.5599999999999999,0.2870540018881465,32
0.21476359367370607,0.11316258372639267,0.013858890533447266,0.008091253704212154,0.9,0.05,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.8,0.8,0.59,0.2947880594596735,23
0.4210155725479126,0.03156717321431845,0.013673043251037598,0.004182454219276644,0.9,0.05,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.41267635822296145,0.02670541401995363,0.0124711275100708,0.004440158185790207,0.9,0.05,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5466666666666666,0.27856776554368234,43
0.12910985946655273,0.008607928048845507,0.00969536304473877,0.0037566576406818427,0.9,0.1,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.4633333333333334,0.28497563248655333,64
0.13329665660858153,0.009526510929860042,0.011855435371398926,0.003709569411978193,0.9,0.1,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5466666666666666,0.27856776554368234,43
0.3488540887832642,0.011863068774128124,0.012951540946960449,0.006802763180312338,0.9,0.1,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.0,0.6666666666666666,0.0,0.5,0.8,0.5,0.5,0.6666666666666666,0.4533333333333333,0.25174943451332277,68
0.37332816123962403,0.04274179195800437,0.01306450366973877,0.0025889281705373155,0.9,0.1,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.0,0.6666666666666666,0.0,0.4,0.8,0.5,0.5,0.6666666666666666,0.44333333333333336,0.25168322241350227,71
0.16230401992797852,0.029030917975959993,0.014350581169128417,0.005373908522348905,0.9,0.1,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5233333333333333,0.23666666666666666,53
0.15308136940002443,0.01349380348476548,0.00861823558807373,0.004588155572241041,0.9,0.1,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,0.6666666666666666,0.0,0.4,1.0,0.5,0.8,0.6666666666666666,0.5433333333333333,0.254318260802833,48
0.35400800704956054,0.022847111198764296,0.013565826416015624,0.004971194092724388,0.9,0.1,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.4,0.5,0.6666666666666666,0.0,0.5,1.0,0.5,0.4,0.6666666666666666,0.5133333333333334,0.23953658964295574,55
0.36101198196411133,0.036353126758758875,0.009528803825378417,0.003989196266823971,0.9,0.1,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.3333333333333333,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.55,0.2793842435706702,40
0.16455280780792236,0.013275606508756631,0.012342596054077148,0.005481692598124568,0.9,0.1,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.5,0.5,0.5,1.0,0.0,0.4,1.0,0.4,0.4,0.6666666666666666,0.5366666666666667,0.2818391976523729,50
0.16554555892944336,0.029766027990291037,0.013326764106750488,0.005253031513270945,0.9,0.1,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.5466666666666666,0.27856776554368234,43
0.38541712760925295,0.06879598995485406,0.01374967098236084,0.003557891070158216,0.9,0.1,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.5,0.5,0.5,0.6666666666666666,0.0,0.5,1.0,0.5,0.5,0.6666666666666666,0.5333333333333333,0.23333333333333334,52
0.40849301815032957,0.04073151684661284,0.012159085273742676,0.004398180465594414,0.9,0.1,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.5,0.4,0.5,1.0,0.0,0.4,1.0,0.5,0.0,0.6666666666666666,0.4966666666666667,0.3236767935250636,63
