mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.13348546028137206,0.0190711322253162,0.008798646926879882,0.0006614045326136147,0.9,0.05,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.11593971252441407,0.005909283670176109,0.008671426773071289,0.0014659891828344316,0.9,0.05,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.046505165100097653,0.003313950035024373,0.007117509841918945,0.0010638458530918473,0.9,0.05,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.05308699607849121,0.0037999668894515655,0.008036994934082031,0.0005794122379310802,0.9,0.05,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.25,0.5,0.8571428571428571,0.75,0.6,0.5914285714285714,0.21012144204760078,14
0.1274691104888916,0.011405954027451277,0.008222436904907227,0.0011796996838166404,0.9,0.05,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.1321746826171875,0.010074306288386976,0.008261632919311524,0.0010102477724733831,0.9,0.05,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.055446720123291014,0.008108990848455077,0.007751941680908203,0.0014330145156618104,0.9,0.05,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.05332136154174805,0.004652145282187369,0.007924890518188477,0.0016758879281248604,0.9,0.05,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.25,0.5,0.8571428571428571,0.75,0.6,0.5914285714285714,0.21012144204760078,14
0.1274294376373291,0.011159989579584336,0.008210372924804688,0.000730757688410487,0.9,0.05,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.13764371871948242,0.010499370413850772,0.00825810432434082,0.0007657171586485713,0.9,0.05,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.25,0.5,0.8571428571428571,0.75,0.6,0.5914285714285714,0.21012144204760078,14
0.04671778678894043,0.0018208377664175933,0.007841539382934571,0.0009565490596163768,0.9,0.1,3,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",0.25,0.5,1.0,0.5714285714285714,0.6,0.5842857142857143,0.24169469694350398,26
0.046400022506713864,0.00245269773988948,0.008002090454101562,0.0009207542221046425,0.9,0.1,3,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.9}",0.2222222222222222,0.5,1.0,0.5714285714285714,0.6,0.5787301587301588,0.2495076532594169,29
0.11322050094604492,0.005390120839839204,0.008251237869262695,0.0009283946046308669,0.9,0.1,3,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",0.4444444444444444,0.5,1.0,0.5714285714285714,0.6,0.6231746031746032,0.19612676830729056,4
0.11371493339538574,0.00932737248389431,0.008010101318359376,0.001557460227389107,0.9,0.1,3,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.9}",0.2222222222222222,0.5,1.0,0.5714285714285714,0.6,0.5787301587301588,0.2495076532594169,29
0.0499415397644043,0.0028081783666460995,0.007848739624023438,0.0009677889711705149,0.9,0.1,4,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.05185508728027344,0.0023087839646624775,0.008490657806396485,0.000662154208845322,0.9,0.1,4,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100, 'subsample': 0.9}",0.2222222222222222,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.6,0.5073015873015873,0.23041933795277494,72
0.1099367618560791,0.0075281085920033,0.008411407470703125,0.0017201093012362595,0.9,0.1,4,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.8}",0.4444444444444444,0.4444444444444444,0.8571428571428571,0.5,0.6,0.5692063492063493,0.1547748468337025,35
0.1147012710571289,0.006118221606176172,0.007323360443115235,0.0012724628476804781,0.9,0.1,4,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.2222222222222222,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5501587301587302,0.20358490317111863,66
0.04597949981689453,0.006412980763723387,0.0071013450622558595,0.0012014454878375184,0.9,0.1,6,100,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.8}",0.25,0.5,0.8571428571428571,0.5714285714285714,0.6,0.5557142857142858,0.1947473507194511,47
0.08593783378601075,0.06260081411397136,0.007938051223754882,0.0016115561502535024,0.9,0.1,6,100,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.2222222222222222,0.5,0.8571428571428571,0.75,0.6666666666666666,0.5992063492063491,0.2217114310985525,11
0.1326533794403076,0.021249288595190395,0.008040428161621094,0.0008802159761373238,0.9,0.1,6,300,0.8,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.8}",0.4444444444444444,0.5,0.8571428571428571,0.5,0.6,0.5803174603174603,0.14722973069459552,27
0.11037445068359375,0.008990294339989038,0.00767369270324707,0.0014643956563222286,0.9,0.1,6,300,0.9,"{'colsample_bytree': 0.9, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.2222222222222222,0.5,0.8571428571428571,0.75,0.6666666666666666,0.5992063492063491,0.2217114310985525,11
